seed,scenario,scenario_label,agent_id,policy_class_name,score,infrastructure,production_sites,advanced_sites,innovation
500086,need_based_to_competitive,Need-based → competitive,4,CompetitiveTradePolicy,19,8,0,2,3
500086,cooperative_to_hoarding,Cooperative → hoarding,0,HoardingTradePolicy,52,13,1,5,6
500086,cooperative_to_hoarding,Cooperative → hoarding,1,HoardingTradePolicy,31,13,4,2,3
500086,cooperative_to_hoarding,Cooperative → hoarding,2,HoardingTradePolicy,11,3,0,1,5
500086,cooperative_to_hoarding,Cooperative → hoarding,3,HoardingTradePolicy,9,6,2,0,6
500086,cooperative_to_hoarding,Cooperative → hoarding,4,HoardingTradePolicy,19,5,0,2,6
500087,need_based,Need-based,0,NeedBasedTradePolicy,35,10,0,4,5
500087,need_based,Need-based,1,NeedBasedTradePolicy,44,14,2,4,3
500087,need_based,Need-based,2,NeedBasedTradePolicy,11,5,0,1,3
500087,need_based,Need-based,3,NeedBasedTradePolicy,19,9,0,2,4
500087,need_based,Need-based,4,NeedBasedTradePolicy,22,4,0,2,6
500087,cooperative,Cooperative,0,CooperativeTradePolicy,34,15,4,2,3
500087,cooperative,Cooperative,1,CooperativeTradePolicy,13,10,1,1,2
500087,cooperative,Cooperative,2,CooperativeTradePolicy,14,7,1,1,3
500087,cooperative,Cooperative,3,CooperativeTradePolicy,22,8,1,2,3
500087,cooperative,Cooperative,4,CooperativeTradePolicy,30,9,0,3,5
500087,hoarding,Hoarding,0,HoardingTradePolicy,30,11,0,3,5
500087,hoarding,Hoarding,1,HoardingTradePolicy,14,11,1,1,3
500087,hoarding,Hoarding,2,HoardingTradePolicy,13,6,1,1,2
500087,hoarding,Hoarding,3,HoardingTradePolicy,14,7,0,1,8
500087,hoarding,Hoarding,4,HoardingTradePolicy,3,7,0,0,5
500087,mixed,Mixed,0,CompetitiveTradePolicy,32,12,2,3,2
500087,mixed,Mixed,1,CooperativeTradePolicy,22,16,3,1,2
500087,mixed,Mixed,2,HoardingTradePolicy,9,6,2,0,3
500087,mixed,Mixed,3,FairnessSensitiveTradePolicy,17,4,1,1,7
500087,mixed,Mixed,4,SelfishTradePolicy,6,4,1,0,6
500087,need_based_to_competitive,Need-based → competitive,0,CompetitiveTradePolicy,28,8,2,2,11
500087,need_based_to_competitive,Need-based → competitive,1,CompetitiveTradePolicy,34,16,4,2,5
500087,need_based_to_competitive,Need-based → competitive,2,CompetitiveTradePolicy,6,4,1,0,7
500087,need_based_to_competitive,Need-based → competitive,3,CompetitiveTradePolicy,19,5,0,2,6
500087,need_based_to_competitive,Need-based → competitive,4,CompetitiveTradePolicy,6,3,1,0,6
500087,cooperative_to_hoarding,Cooperative → hoarding,0,HoardingTradePolicy,39,14,1,4,1
500087,cooperative_to_hoarding,Cooperative → hoarding,1,HoardingTradePolicy,17,9,2,1,3
500087,cooperative_to_hoarding,Cooperative → hoarding,2,HoardingTradePolicy,3,2,0,0,4
500087,cooperative_to_hoarding,Cooperative → hoarding,3,HoardingTradePolicy,14,5,0,1,9
500087,cooperative_to_hoarding,Cooperative → hoarding,4,HoardingTradePolicy,11,7,0,1,5
500088,need_based,Need-based,0,NeedBasedTradePolicy,19,8,0,2,4
500088,need_based,Need-based,1,NeedBasedTradePolicy,44,12,2,4,4
500088,need_based,Need-based,2,NeedBasedTradePolicy,25,7,1,2,5
500088,need_based,Need-based,3,NeedBasedTradePolicy,27,8,0,3,4
500088,need_based,Need-based,4,NeedBasedTradePolicy,20,9,1,2,1
500088,cooperative,Cooperative,0,CooperativeTradePolicy,22,7,1,2,5
500088,cooperative,Cooperative,1,CooperativeTradePolicy,28,8,2,2,5
500088,cooperative,Cooperative,2,CooperativeTradePolicy,6,7,1,0,4
500088,cooperative,Cooperative,3,CooperativeTradePolicy,28,9,2,2,5
500088,cooperative,Cooperative,4,CooperativeTradePolicy,22,6,1,2,4
500088,hoarding,Hoarding,0,HoardingTradePolicy,27,17,2,2,2
500088,hoarding,Hoarding,1,HoardingTradePolicy,17,7,0,2,1
500088,hoarding,Hoarding,2,HoardingTradePolicy,2,5,0,0,2
500088,hoarding,Hoarding,3,HoardingTradePolicy,14,3,0,1,11
500088,hoarding,Hoarding,4,HoardingTradePolicy,14,5,1,1,3
500088,mixed,Mixed,0,HoardingTradePolicy,24,13,1,2,2
500088,mixed,Mixed,1,FairnessSensitiveTradePolicy,30,11,0,3,5
500088,mixed,Mixed,2,SelfishTradePolicy,11,3,0,1,4
500088,mixed,Mixed,3,CooperativeTradePolicy,27,11,0,3,3
500088,mixed,Mixed,4,CompetitiveTradePolicy,21,8,1,2,2
500088,need_based_to_competitive,Need-based → competitive,0,CompetitiveTradePolicy,14,10,1,1,4
500088,need_based_to_competitive,Need-based → competitive,1,CompetitiveTradePolicy,39,13,2,3,8
500088,need_based_to_competitive,Need-based → competitive,2,CompetitiveTradePolicy,17,7,2,1,5
500088,need_based_to_competitive,Need-based → competitive,3,CompetitiveTradePolicy,27,8,0,3,7
500088,need_based_to_competitive,Need-based → competitive,4,CompetitiveTradePolicy,10,11,0,1,2
500088,cooperative_to_hoarding,Cooperative → hoarding,0,HoardingTradePolicy,18,9,4,0,4
500088,cooperative_to_hoarding,Cooperative → hoarding,1,HoardingTradePolicy,11,5,0,1,5
500088,cooperative_to_hoarding,Cooperative → hoarding,2,HoardingTradePolicy,9,6,2,0,6
500088,cooperative_to_hoarding,Cooperative → hoarding,3,HoardingTradePolicy,20,8,2,1,9
500088,cooperative_to_hoarding,Cooperative → hoarding,4,HoardingTradePolicy,6,5,1,0,5
500089,need_based,Need-based,0,NeedBasedTradePolicy,17,6,0,2,1
500089,need_based,Need-based,1,NeedBasedTradePolicy,32,12,5,1,6
500089,need_based,Need-based,2,NeedBasedTradePolicy,35,10,0,4,3
500089,need_based,Need-based,3,NeedBasedTradePolicy,30,11,1,3,5
500089,need_based,Need-based,4,NeedBasedTradePolicy,35,10,0,4,4
500089,cooperative,Cooperative,0,CooperativeTradePolicy,14,4,1,1,6
500089,cooperative,Cooperative,1,CooperativeTradePolicy,41,15,4,3,2
500089,cooperative,Cooperative,2,CooperativeTradePolicy,14,5,1,1,4
500089,cooperative,Cooperative,3,CooperativeTradePolicy,27,8,0,3,4
500089,cooperative,Cooperative,4,CooperativeTradePolicy,22,7,0,2,7
500089,hoarding,Hoarding,0,HoardingTradePolicy,15,7,3,0,8
500089,hoarding,Hoarding,1,HoardingTradePolicy,39,13,3,3,6
500089,hoarding,Hoarding,2,HoardingTradePolicy,6,3,1,0,6
500089,hoarding,Hoarding,3,HoardingTradePolicy,22,7,1,2,3
500089,hoarding,Hoarding,4,HoardingTradePolicy,22,6,1,2,6
500089,mixed,Mixed,0,CompetitiveTradePolicy,14,5,1,1,7
500089,mixed,Mixed,1,HoardingTradePolicy,34,14,4,2,4
500089,mixed,Mixed,2,SelfishTradePolicy,6,2,1,0,8
500089,mixed,Mixed,3,CooperativeTradePolicy,30,10,1,3,3
500089,mixed,Mixed,4,FairnessSensitiveTradePolicy,20,9,2,1,8
500089,need_based_to_competitive,Need-based → competitive,0,CompetitiveTradePolicy,9,6,2,0,4
500089,need_based_to_competitive,Need-based → competitive,1,CompetitiveTradePolicy,31,11,3,2,6
500089,need_based_to_competitive,Need-based → competitive,2,CompetitiveTradePolicy,27,6,0,3,3
500089,need_based_to_competitive,Need-based → competitive,3,CompetitiveTradePolicy,30,8,1,3,3
500089,need_based_to_competitive,Need-based → competitive,4,CompetitiveTradePolicy,38,10,0,4,7
500089,cooperative_to_hoarding,Cooperative → hoarding,0,HoardingTradePolicy,6,6,1,0,7
500089,cooperative_to_hoarding,Cooperative → hoarding,1,HoardingTradePolicy,32,13,5,1,8
500089,cooperative_to_hoarding,Cooperative → hoarding,2,HoardingTradePolicy,14,5,1,1,8
500089,cooperative_to_hoarding,Cooperative → hoarding,3,HoardingTradePolicy,30,9,1,3,3
500089,cooperative_to_hoarding,Cooperative → hoarding,4,HoardingTradePolicy,14,5,1,1,5
500090,need_based,Need-based,0,NeedBasedTradePolicy,49,16,1,5,4
500090,need_based,Need-based,1,NeedBasedTradePolicy,33,10,2,3,4
500090,need_based,Need-based,2,NeedBasedTradePolicy,14,5,0,1,6
500090,need_based,Need-based,3,NeedBasedTradePolicy,35,9,0,4,3
500090,need_based,Need-based,4,NeedBasedTradePolicy,34,10,0,4,2
500090,cooperative,Cooperative,0,CooperativeTradePolicy,44,14,2,4,3
500090,cooperative,Cooperative,1,CooperativeTradePolicy,30,10,1,3,4
500090,cooperative,Cooperative,2,CooperativeTradePolicy,9,2,1,0,10
500090,cooperative,Cooperative,3,CooperativeTradePolicy,33,11,2,3,6
500090,cooperative,Cooperative,4,CooperativeTradePolicy,30,8,1,3,5
500090,hoarding,Hoarding,0,HoardingTradePolicy,39,14,3,3,3
500090,hoarding,Hoarding,1,HoardingTradePolicy,6,6,1,0,6
500090,hoarding,Hoarding,2,HoardingTradePolicy,17,4,1,1,8
500090,hoarding,Hoarding,3,HoardingTradePolicy,30,8,1,3,7
500090,hoarding,Hoarding,4,HoardingTradePolicy,27,8,0,3,5
500090,mixed,Mixed,0,HoardingTradePolicy,9,9,2,0,4
500090,mixed,Mixed,1,CooperativeTradePolicy,17,10,2,1,5
500090,mixed,Mixed,2,FairnessSensitiveTradePolicy,17,5,1,1,7
500090,mixed,Mixed,3,SelfishTradePolicy,39,12,3,3,7
500090,mixed,Mixed,4,CompetitiveTradePolicy,11,4,0,1,5
500090,need_based_to_competitive,Need-based → competitive,0,CompetitiveTradePolicy,45,16,5,3,6
500090,need_based_to_competitive,Need-based → competitive,1,CompetitiveTradePolicy,28,9,2,2,8
500090,need_based_to_competitive,Need-based → competitive,2,CompetitiveTradePolicy,14,5,1,1,7
500090,need_based_to_competitive,Need-based → competitive,3,CompetitiveTradePolicy,30,8,1,3,8
500090,need_based_to_competitive,Need-based → competitive,4,CompetitiveTradePolicy,25,10,2,2,3
500090,cooperative_to_hoarding,Cooperative → hoarding,0,HoardingTradePolicy,28,10,2,2,7
500090,cooperative_to_hoarding,Cooperative → hoarding,1,HoardingTradePolicy,6,7,1,0,6
500090,cooperative_to_hoarding,Cooperative → hoarding,2,HoardingTradePolicy,22,5,0,2,13
500090,cooperative_to_hoarding,Cooperative → hoarding,3,HoardingTradePolicy,27,8,0,3,3
500090,cooperative_to_hoarding,Cooperative → hoarding,4,HoardingTradePolicy,9,6,2,0,4
500091,need_based,Need-based,0,NeedBasedTradePolicy,38,14,3,3,2
500091,need_based,Need-based,1,NeedBasedTradePolicy,9,4,1,0,8
500091,need_based,Need-based,2,NeedBasedTradePolicy,26,7,0,3,2
500091,need_based,Need-based,3,NeedBasedTradePolicy,37,11,1,4,2
500091,need_based,Need-based,4,NeedBasedTradePolicy,36,12,1,4,1
500091,cooperative,Cooperative,0,CooperativeTradePolicy,42,16,4,3,5
500091,cooperative,Cooperative,1,CooperativeTradePolicy,28,10,2,2,7
500091,cooperative,Cooperative,2,CooperativeTradePolicy,14,4,1,1,7
500091,cooperative,Cooperative,3,CooperativeTradePolicy,22,7,1,2,4
500091,cooperative,Cooperative,4,CooperativeTradePolicy,19,6,0,2,4
500091,hoarding,Hoarding,0,HoardingTradePolicy,34,12,4,2,3
500091,hoarding,Hoarding,1,HoardingTradePolicy,17,6,2,1,4
500091,hoarding,Hoarding,2,HoardingTradePolicy,9,3,1,0,9
500091,hoarding,Hoarding,3,HoardingTradePolicy,11,3,0,1,8
500091,hoarding,Hoarding,4,HoardingTradePolicy,11,8,0,1,7
500091,mixed,Mixed,0,CooperativeTradePolicy,41,13,1,4,3
500091,mixed,Mixed,1,FairnessSensitiveTradePolicy,28,11,3,2,5
500091,mixed,Mixed,2,HoardingTradePolicy,27,6,0,3,3
500091,mixed,Mixed,3,CompetitiveTradePolicy,17,4,1,1,7
500091,mixed,Mixed,4,SelfishTradePolicy,9,6,2,0,6
500091,need_based_to_competitive,Need-based → competitive,0,CompetitiveTradePolicy,28,11,3,2,6
500091,need_based_to_competitive,Need-based → competitive,1,CompetitiveTradePolicy,6,4,1,0,3
500091,need_based_to_competitive,Need-based → competitive,2,CompetitiveTradePolicy,17,6,2,1,6
500091,need_based_to_competitive,Need-based → competitive,3,CompetitiveTradePolicy,25,8,1,2,10
500091,need_based_to_competitive,Need-based → competitive,4,CompetitiveTradePolicy,28,12,2,2,3
500091,cooperative_to_hoarding,Cooperative → hoarding,0,HoardingTradePolicy,39,13,3,3,6
500091,cooperative_to_hoarding,Cooperative → hoarding,1,HoardingTradePolicy,31,11,3,2,10
500091,cooperative_to_hoarding,Cooperative → hoarding,2,HoardingTradePolicy,6,3,1,0,6
500091,cooperative_to_hoarding,Cooperative → hoarding,3,HoardingTradePolicy,22,6,1,2,5
500091,cooperative_to_hoarding,Cooperative → hoarding,4,HoardingTradePolicy,17,8,2,1,4
500092,need_based,Need-based,0,NeedBasedTradePolicy,30,15,3,2,2
500092,need_based,Need-based,1,NeedBasedTradePolicy,24,12,2,2,2
500092,need_based,Need-based,2,NeedBasedTradePolicy,14,5,1,1,5
500092,need_based,Need-based,3,NeedBasedTradePolicy,30,8,0,3,7
500092,need_based,Need-based,4,NeedBasedTradePolicy,15,8,4,0,7
500092,cooperative,Cooperative,0,CooperativeTradePolicy,31,14,4,2,5
500092,cooperative,Cooperative,1,CooperativeTradePolicy,14,5,1,1,6
500092,cooperative,Cooperative,2,CooperativeTradePolicy,14,5,1,1,5
500092,cooperative,Cooperative,3,CooperativeTradePolicy,20,10,2,1,6
500092,cooperative,Cooperative,4,CooperativeTradePolicy,23,17,3,1,5
500092,hoarding,Hoarding,0,HoardingTradePolicy,36,13,2,3,3
500092,hoarding,Hoarding,1,HoardingTradePolicy,19,6,0,2,4
500092,hoarding,Hoarding,2,HoardingTradePolicy,17,6,1,1,5
500092,hoarding,Hoarding,3,HoardingTradePolicy,14,11,1,1,5
500092,hoarding,Hoarding,4,HoardingTradePolicy,25,9,2,2,5
500092,mixed,Mixed,0,FairnessSensitiveTradePolicy,36,15,2,3,4
500092,mixed,Mixed,1,CompetitiveTradePolicy,20,8,3,1,5
500092,mixed,Mixed,2,SelfishTradePolicy,17,7,1,1,6
500092,mixed,Mixed,3,CooperativeTradePolicy,22,7,1,2,5
500092,mixed,Mixed,4,HoardingTradePolicy,35,9,0,4,3
500092,need_based_to_competitive,Need-based → competitive,0,CompetitiveTradePolicy,31,16,3,2,3
500092,need_based_to_competitive,Need-based → competitive,1,CompetitiveTradePolicy,20,9,3,1,5
500092,need_based_to_competitive,Need-based → competitive,2,CompetitiveTradePolicy,11,5,0,1,5
500092,need_based_to_competitive,Need-based → competitive,3,CompetitiveTradePolicy,17,8,1,1,7
500092,need_based_to_competitive,Need-based → competitive,4,CompetitiveTradePolicy,25,9,2,2,5
500092,cooperative_to_hoarding,Cooperative → hoarding,0,HoardingTradePolicy,34,13,4,2,3
500092,cooperative_to_hoarding,Cooperative → hoarding,1,HoardingTradePolicy,6,3,1,0,6
500092,cooperative_to_hoarding,Cooperative → hoarding,2,HoardingTradePolicy,9,5,2,0,8
500092,cooperative_to_hoarding,Cooperative → hoarding,3,HoardingTradePolicy,14,5,1,1,6
500092,cooperative_to_hoarding,Cooperative → hoarding,4,HoardingTradePolicy,25,8,1,2,9
500093,need_based,Need-based,0,NeedBasedTradePolicy,31,13,4,2,5
500093,need_based,Need-based,1,NeedBasedTradePolicy,34,14,4,2,8
500093,need_based,Need-based,2,NeedBasedTradePolicy,14,4,1,1,4
500093,need_based,Need-based,3,NeedBasedTradePolicy,30,9,1,3,5
500093,need_based,Need-based,4,NeedBasedTradePolicy,52,15,2,5,3
500093,cooperative,Cooperative,0,CooperativeTradePolicy,29,15,5,1,5
500093,cooperative,Cooperative,1,CooperativeTradePolicy,27,7,0,3,5
500093,cooperative,Cooperative,2,CooperativeTradePolicy,15,6,3,0,7
500093,cooperative,Cooperative,3,CooperativeTradePolicy,22,8,1,2,5
500093,cooperative,Cooperative,4,CooperativeTradePolicy,35,9,0,4,5
500093,hoarding,Hoarding,0,HoardingTradePolicy,32,15,5,1,8
500093,hoarding,Hoarding,1,HoardingTradePolicy,11,5,0,1,5
500093,hoarding,Hoarding,2,HoardingTradePolicy,14,4,1,1,4
500093,hoarding,Hoarding,3,HoardingTradePolicy,17,7,2,1,8
500093,hoarding,Hoarding,4,HoardingTradePolicy,17,9,2,1,6
500093,mixed,Mixed,0,HoardingTradePolicy,22,7,1,2,7
500093,mixed,Mixed,1,CooperativeTradePolicy,17,6,2,1,3
500093,mixed,Mixed,2,FairnessSensitiveTradePolicy,14,7,1,1,7
500093,mixed,Mixed,3,SelfishTradePolicy,37,12,4,2,10
500093,mixed,Mixed,4,CompetitiveTradePolicy,20,9,3,1,5
500093,need_based_to_competitive,Need-based → competitive,0,CompetitiveTradePolicy,31,13,4,2,5
500093,need_based_to_competitive,Need-based → competitive,1,CompetitiveTradePolicy,31,12,4,2,6
500093,need_based_to_competitive,Need-based → competitive,2,CompetitiveTradePolicy,6,8,1,0,6
500093,need_based_to_competitive,Need-based → competitive,3,CompetitiveTradePolicy,25,8,2,2,4
500093,need_based_to_competitive,Need-based → competitive,4,CompetitiveTradePolicy,44,15,1,4,7
500093,cooperative_to_hoarding,Cooperative → hoarding,0,HoardingTradePolicy,27,10,3,2,2
500093,cooperative_to_hoarding,Cooperative → hoarding,1,HoardingTradePolicy,22,6,1,2,5
500093,cooperative_to_hoarding,Cooperative → hoarding,2,HoardingTradePolicy,14,5,1,1,6
500093,cooperative_to_hoarding,Cooperative → hoarding,3,HoardingTradePolicy,23,8,3,1,8
500093,cooperative_to_hoarding,Cooperative → hoarding,4,HoardingTradePolicy,31,11,3,2,5
500094,need_based,Need-based,0,NeedBasedTradePolicy,45,16,5,3,3
500094,need_based,Need-based,1,NeedBasedTradePolicy,34,9,0,4,2
500094,need_based,Need-based,2,NeedBasedTradePolicy,27,7,0,3,3
500094,need_based,Need-based,3,NeedBasedTradePolicy,30,11,0,3,5
500094,need_based,Need-based,4,NeedBasedTradePolicy,19,8,0,2,3
500094,cooperative,Cooperative,0,CooperativeTradePolicy,49,14,1,5,3
500094,cooperative,Cooperative,1,CooperativeTradePolicy,13,5,1,1,2
500094,cooperative,Cooperative,2,CooperativeTradePolicy,25,10,2,2,3
500094,cooperative,Cooperative,3,CooperativeTradePolicy,38,11,0,4,4
500094,cooperative,Cooperative,4,CooperativeTradePolicy,27,9,0,3,3
500094,hoarding,Hoarding,0,HoardingTradePolicy,35,12,2,3,2
500094,hoarding,Hoarding,1,HoardingTradePolicy,19,12,3,1,2
500094,hoarding,Hoarding,2,HoardingTradePolicy,17,6,2,1,4
500094,hoarding,Hoarding,3,HoardingTradePolicy,14,4,0,1,9
500094,hoarding,Hoarding,4,HoardingTradePolicy,17,6,2,1,4
500094,mixed,Mixed,0,CompetitiveTradePolicy,42,15,4,3,5
500094,mixed,Mixed,1,HoardingTradePolicy,23,9,3,1,7
500094,mixed,Mixed,2,CooperativeTradePolicy,22,10,2,2,0
500094,mixed,Mixed,3,SelfishTradePolicy,17,6,2,1,5
500094,mixed,Mixed,4,FairnessSensitiveTradePolicy,14,5,1,1,5
500094,need_based_to_competitive,Need-based → competitive,0,CompetitiveTradePolicy,40,14,5,2,6
500094,need_based_to_competitive,Need-based → competitive,1,CompetitiveTradePolicy,30,9,1,3,4
500094,need_based_to_competitive,Need-based → competitive,2,CompetitiveTradePolicy,22,7,1,2,4
500094,need_based_to_competitive,Need-based → competitive,3,CompetitiveTradePolicy,30,10,1,3,6
500094,need_based_to_competitive,Need-based → competitive,4,CompetitiveTradePolicy,21,10,1,2,2
500094,cooperative_to_hoarding,Cooperative → hoarding,0,HoardingTradePolicy,42,16,4,3,4
500094,cooperative_to_hoarding,Cooperative → hoarding,1,HoardingTradePolicy,6,6,1,0,3
500094,cooperative_to_hoarding,Cooperative → hoarding,2,HoardingTradePolicy,15,8,4,0,3
500094,cooperative_to_hoarding,Cooperative → hoarding,3,HoardingTradePolicy,33,9,1,3,12
500094,cooperative_to_hoarding,Cooperative → hoarding,4,HoardingTradePolicy,17,7,2,1,4
500095,need_based,Need-based,0,NeedBasedTradePolicy,25,9,2,2,5
500095,need_based,Need-based,1,NeedBasedTradePolicy,38,19,3,3,2
500095,need_based,Need-based,2,NeedBasedTradePolicy,17,6,2,1,4
500095,need_based,Need-based,3,NeedBasedTradePolicy,29,10,1,3,2
500095,need_based,Need-based,4,NeedBasedTradePolicy,22,8,0,2,6
500095,cooperative,Cooperative,0,CooperativeTradePolicy,25,10,2,2,4
500095,cooperative,Cooperative,1,CooperativeTradePolicy,23,10,4,1,3
500095,cooperative,Cooperative,2,CooperativeTradePolicy,28,9,2,2,5
500095,cooperative,Cooperative,3,CooperativeTradePolicy,34,14,4,2,5
500095,cooperative,Cooperative,4,CooperativeTradePolicy,19,6,0,2,4
500095,hoarding,Hoarding,0,HoardingTradePolicy,32,24,4,2,1
500095,hoarding,Hoarding,1,HoardingTradePolicy,17,11,2,1,4
500095,hoarding,Hoarding,2,HoardingTradePolicy,6,7,1,0,3
500095,hoarding,Hoarding,3,HoardingTradePolicy,33,9,1,3,6
500095,hoarding,Hoarding,4,HoardingTradePolicy,27,8,0,3,5
500095,mixed,Mixed,0,FairnessSensitiveTradePolicy,9,8,2,0,5
500095,mixed,Mixed,1,CooperativeTradePolicy,18,9,4,0,6
500095,mixed,Mixed,2,CompetitiveTradePolicy,9,6,2,0,4
500095,mixed,Mixed,3,HoardingTradePolicy,30,8,1,3,5
500095,mixed,Mixed,4,SelfishTradePolicy,22,7,0,2,6
500095,need_based_to_competitive,Need-based → competitive,0,CompetitiveTradePolicy,25,15,4,1,2
500095,need_based_to_competitive,Need-based → competitive,1,CompetitiveTradePolicy,33,15,2,3,5
500095,need_based_to_competitive,Need-based → competitive,2,CompetitiveTradePolicy,9,4,1,0,8
500095,need_based_to_competitive,Need-based → competitive,3,CompetitiveTradePolicy,17,7,2,1,6
500095,need_based_to_competitive,Need-based → competitive,4,CompetitiveTradePolicy,27,8,0,3,4
500095,cooperative_to_hoarding,Cooperative → hoarding,0,HoardingTradePolicy,15,9,3,0,6
500095,cooperative_to_hoarding,Cooperative → hoarding,1,HoardingTradePolicy,14,8,1,1,5
500095,cooperative_to_hoarding,Cooperative → hoarding,2,HoardingTradePolicy,15,8,4,0,6
500095,cooperative_to_hoarding,Cooperative → hoarding,3,HoardingTradePolicy,28,9,2,2,9
500095,cooperative_to_hoarding,Cooperative → hoarding,4,HoardingTradePolicy,14,7,1,1,6
500096,need_based,Need-based,0,NeedBasedTradePolicy,30,14,4,2,2
500096,need_based,Need-based,1,NeedBasedTradePolicy,51,16,2,5,2
500096,need_based,Need-based,2,NeedBasedTradePolicy,20,7,2,1,4
500096,need_based,Need-based,3,NeedBasedTradePolicy,42,12,0,5,2
500096,need_based,Need-based,4,NeedBasedTradePolicy,37,12,1,4,2
500096,cooperative,Cooperative,0,CooperativeTradePolicy,32,11,2,3,2
500096,cooperative,Cooperative,1,CooperativeTradePolicy,30,10,1,3,3
500096,cooperative,Cooperative,2,CooperativeTradePolicy,29,11,4,1,7
500096,cooperative,Cooperative,3,CooperativeTradePolicy,27,8,0,3,5
500096,cooperative,Cooperative,4,CooperativeTradePolicy,27,8,0,3,3
